go_id	go_term_name	go_namespace	ontology
GO:0046933	proton-transporting ATP synthase activity, rotational mechanism	molecular_function	MF
GO:0046943	carboxylic acid transmembrane transporter activity	molecular_function	MF
GO:0046961	proton-transporting ATPase activity, rotational mechanism	molecular_function	MF
GO:0046975	histone H3K36 methyltransferase activity	molecular_function	MF
GO:0046976	histone H3K27 methyltransferase activity	molecular_function	MF
GO:0046982	protein heterodimerization activity	molecular_function	MF
GO:0046983	protein dimerization activity	molecular_function	MF
GO:0047134	protein-disulfide reductase (NAD(P)H) activity	molecular_function	MF
GO:0047254	2,4-dihydroxy-7-methoxy-2H-1,4-benzoxazin-3(4H)-one 2-D-glucosyltransferase activity	molecular_function	MF
GO:0047262	polygalacturonate 4-alpha-galacturonosyltransferase activity	molecular_function	MF
GO:0047280	nicotinamide phosphoribosyltransferase activity	molecular_function	MF
GO:0047325	inositol-3,4,5,6-tetrakisphosphate 1-kinase activity	molecular_function	MF
GO:0047334	diphosphate-fructose-6-phosphate 1-phosphotransferase activity	molecular_function	MF
GO:0047429	nucleoside triphosphate diphosphatase activity	molecular_function	MF
GO:0047453	ATP-dependent NAD(P)H-hydrate dehydratase activity	molecular_function	MF
GO:0047560	3-dehydrosphinganine reductase activity	molecular_function	MF
GO:0047617	fatty acyl-CoA hydrolase activity	molecular_function	MF
GO:0047627	adenylylsulfatase activity	molecular_function	MF
GO:0047632	agmatine deiminase activity	molecular_function	MF
GO:0047641	aldose-6-phosphate reductase (NADPH) activity	molecular_function	MF
GO:0047710	bis(5'-adenosyl)-triphosphatase activity	molecular_function	MF
GO:0047724	inosine nucleosidase activity	molecular_function	MF
GO:0047746	chlorophyllase activity	molecular_function	MF
GO:0047750	cholestenol delta-isomerase activity	molecular_function	MF
GO:0047751	3-oxo-5alpha-steroid 4-dehydrogenase (NADP+) activity	molecular_function	MF
GO:0047769	arogenate dehydratase activity	molecular_function	MF
GO:0047793	cycloeucalenol cycloisomerase activity	molecular_function	MF
GO:0047804	cysteine-S-conjugate beta-lyase activity	molecular_function	MF
GO:0047840	dCTP diphosphatase activity	molecular_function	MF
GO:0047918	GDP-mannose 3,5-epimerase activity	molecular_function	MF
GO:0047938	glucose-6-phosphate 1-epimerase activity	molecular_function	MF
GO:0047958	glycine:2-oxoglutarate aminotransferase activity	molecular_function	MF
GO:0048038	quinone binding	molecular_function	MF
GO:0048039	ubiquinone binding	molecular_function	MF
GO:0048040	UDP-glucuronate decarboxylase activity	molecular_function	MF
GO:0048256	flap endonuclease activity	molecular_function	MF
GO:0048306	calcium-dependent protein binding	molecular_function	MF
GO:0048487	beta-tubulin binding	molecular_function	MF
GO:0048529	magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase activity	molecular_function	MF
GO:0050080	malonyl-CoA decarboxylase activity	molecular_function	MF
GO:0050113	inositol oxygenase activity	molecular_function	MF
GO:0050126	N-carbamoylputrescine amidase activity	molecular_function	MF
GO:0050163	oxaloacetate tautomerase activity	molecular_function	MF
GO:0050220	prostaglandin-E synthase activity	molecular_function	MF
GO:0050242	pyruvate, phosphate dikinase activity	molecular_function	MF
GO:0050265	RNA uridylyltransferase activity	molecular_function	MF
GO:0050291	sphingosine N-acyltransferase activity	molecular_function	MF
GO:0050307	sucrose-phosphate phosphatase activity	molecular_function	MF
GO:0050308	sugar-phosphatase activity	molecular_function	MF
GO:0050311	sulfite reductase (ferredoxin) activity	molecular_function	MF
GO:0050313	sulfur dioxygenase activity	molecular_function	MF
GO:0050464	nitrate reductase (NADPH) activity	molecular_function	MF
GO:0050502	cis-zeatin O-beta-D-glucosyltransferase activity	molecular_function	MF
GO:0050511	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity	molecular_function	MF
GO:0050515	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity	molecular_function	MF
GO:0050518	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity	molecular_function	MF
GO:0050547	feruloyl-CoA hydratase/lyase activity	molecular_function	MF
GO:0050567	glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity	molecular_function	MF
GO:0050577	GDP-L-fucose synthase activity	molecular_function	MF
GO:0050613	delta14-sterol reductase activity	molecular_function	MF
GO:0050660	flavin adenine dinucleotide binding	molecular_function	MF
GO:0050661	NADP binding	molecular_function	MF
GO:0050664	oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor	molecular_function	MF
GO:0050897	cobalt ion binding	molecular_function	MF
GO:0051010	microtubule plus-end binding	molecular_function	MF
GO:0051011	microtubule minus-end binding	molecular_function	MF
GO:0051015	actin filament binding	molecular_function	MF
GO:0051020	GTPase binding	molecular_function	MF
GO:0051060	pullulanase activity	molecular_function	MF
GO:0051082	unfolded protein binding	molecular_function	MF
GO:0051087	protein-folding chaperone binding	molecular_function	MF
GO:0051117	ATPase binding	molecular_function	MF
GO:0051119	sugar transmembrane transporter activity	molecular_function	MF
GO:0051213	dioxygenase activity	molecular_function	MF
GO:0051287	NAD binding	molecular_function	MF
GO:0051377	mannose-ethanolamine phosphotransferase activity	molecular_function	MF
GO:0051499	D-aminoacyl-tRNA deacylase activity	molecular_function	MF
GO:0051536	iron-sulfur cluster binding	molecular_function	MF
GO:0051537	2 iron, 2 sulfur cluster binding	molecular_function	MF
GO:0051538	3 iron, 4 sulfur cluster binding	molecular_function	MF
GO:0051539	4 iron, 4 sulfur cluster binding	molecular_function	MF
GO:0051575	5'-deoxyribose-5-phosphate lyase activity	molecular_function	MF
GO:0051723	protein methylesterase activity	molecular_function	MF
GO:0051731	polynucleotide 5'-hydroxyl-kinase activity	molecular_function	MF
GO:0051740	ethylene binding	molecular_function	MF
GO:0051741	2-methyl-6-phytyl-1,4-benzoquinone methyltransferase activity	molecular_function	MF
GO:0051743	red chlorophyll catabolite reductase activity	molecular_function	MF
GO:0051745	4-hydroxy-3-methylbut-2-enyl diphosphate reductase activity	molecular_function	MF
GO:0051747	cytosine C-5 DNA demethylase activity	molecular_function	MF
GO:0051751	alpha-1,4-mannosyltransferase activity	molecular_function	MF
GO:0051753	mannan synthase activity	molecular_function	MF
GO:0051777	ent-kaurenoic acid monooxygenase activity	molecular_function	MF
GO:0051879	Hsp90 protein binding	molecular_function	MF
GO:0051903	S-(hydroxymethyl)glutathione dehydrogenase [NAD(P)+] activity	molecular_function	MF
GO:0051920	peroxiredoxin activity	molecular_function	MF
GO:0051996	squalene synthase [NAD(P)H] activity	molecular_function	MF
GO:0052381	tRNA dimethylallyltransferase activity	molecular_function	MF
GO:0052615	ent-kaurene oxidase activity	molecular_function	MF
GO:0052624	2-phytyl-1,4-naphthoquinone methyltransferase activity	molecular_function	MF
GO:0052630	UDP-N-acetylgalactosamine diphosphorylase activity	molecular_function	MF
GO:0052654	L-leucine-2-oxoglutarate transaminase activity	molecular_function	MF
GO:0052655	L-valine-2-oxoglutarate transaminase activity	molecular_function	MF
GO:0052656	L-isoleucine-2-oxoglutarate transaminase activity	molecular_function	MF
GO:0052662	zeaxanthin epoxidase activity	molecular_function	MF
GO:0052689	carboxylic ester hydrolase activity	molecular_function	MF
GO:0052716	hydroquinone:oxygen oxidoreductase activity	molecular_function	MF
GO:0052725	inositol-1,3,4-trisphosphate 6-kinase activity	molecular_function	MF
GO:0052726	inositol-1,3,4-trisphosphate 5-kinase activity	molecular_function	MF
GO:0052742	phosphatidylinositol kinase activity	molecular_function	MF
GO:0052834	inositol monophosphate phosphatase activity	molecular_function	MF
GO:0052856	NAD(P)HX epimerase activity	molecular_function	MF
GO:0052861	endo-1,3(4)-beta-glucanase activity	molecular_function	MF
GO:0052866	phosphatidylinositol phosphate phosphatase activity	molecular_function	MF
GO:0052901	spermine oxidase activity	molecular_function	MF
GO:0052906	tRNA (guanine(37)-N1)-methyltransferase activity	molecular_function	MF
GO:0055056	D-glucose transmembrane transporter activity	molecular_function	MF
GO:0060090	molecular adaptor activity	molecular_function	MF
GO:0061542	3-demethylubiquinol-n 3-O-methyltransferase activity	molecular_function	MF
GO:0061578	K63-linked deubiquitinase activity	molecular_function	MF
GO:0061598	molybdopterin adenylyltransferase activity	molecular_function	MF
GO:0061599	molybdopterin molybdotransferase activity	molecular_function	MF
GO:0061608	nuclear import signal receptor activity	molecular_function	MF
GO:0061630	ubiquitin protein ligase activity	molecular_function	MF
GO:0061657	UFM1 conjugating enzyme activity	molecular_function	MF
GO:0061665	SUMO ligase activity	molecular_function	MF
GO:0061666	UFM1 ligase activity	molecular_function	MF
GO:0061711	N(6)-L-threonylcarbamoyladenine synthase activity	molecular_function	MF
GO:0061775	cohesin loader activity	molecular_function	MF
GO:0070008	serine-type exopeptidase activity	molecular_function	MF
GO:0070063	RNA polymerase binding	molecular_function	MF
GO:0070566	adenylyltransferase activity	molecular_function	MF
GO:0070567	cytidylyltransferase activity	molecular_function	MF
GO:0070569	uridylyltransferase activity	molecular_function	MF
GO:0070628	proteasome binding	molecular_function	MF
GO:0070773	protein-N-terminal glutamine amidohydrolase activity	molecular_function	MF
GO:0071916	dipeptide transmembrane transporter activity	molecular_function	MF
GO:0071949	FAD binding	molecular_function	MF
GO:0080019	alcohol-forming very long-chain fatty acyl-CoA reductase activity	molecular_function	MF
GO:0080041	ADP-ribose pyrophosphohydrolase activity	molecular_function	MF
GO:0080042	ADP-glucose pyrophosphohydrolase activity	molecular_function	MF
GO:0080048	GDP-D-glucose phosphorylase activity	molecular_function	MF
GO:0080054	low-affinity nitrate transmembrane transporter activity	molecular_function	MF
GO:0080115	myosin XI tail binding	molecular_function	MF
GO:0080122	AMP transmembrane transporter activity	molecular_function	MF
GO:0080123	jasmonoyl-L-amino acid ligase activity	molecular_function	MF
GO:0080124	pheophytinase activity	molecular_function	MF
GO:0080132	fatty acid 2-hydroxylase activity	molecular_function	MF
GO:0090422	thiamine pyrophosphate transmembrane transporter activity	molecular_function	MF
GO:0090447	glycerol-3-phosphate 2-O-acyltransferase activity	molecular_function	MF
GO:0090560	2-(3-amino-3-carboxypropyl)histidine synthase activity	molecular_function	MF
GO:0090599	alpha-glucosidase activity	molecular_function	MF
GO:0090729	toxin activity	molecular_function	MF
GO:0097027	ubiquitin-protein transferase activator activity	molecular_function	MF
GO:0097367	carbohydrate derivative binding	molecular_function	MF
GO:0097602	cullin family protein binding	molecular_function	MF
GO:0098599	palmitoyl hydrolase activity	molecular_function	MF
GO:0101005	deubiquitinase activity	molecular_function	MF
GO:0102704	GDP-Man:Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase activity	molecular_function	MF
GO:0102726	DIMBOA glucoside beta-D-glucosidase activity	molecular_function	MF
GO:0103012	ferredoxin-thioredoxin reductase activity	molecular_function	MF
GO:0103075	indole-3-pyruvate monooxygenase activity	molecular_function	MF
GO:0103117	UDP-3-O-acyl-N-acetylglucosamine deacetylase activity	molecular_function	MF
GO:0106050	tRNA 2'-O-methyltransferase activity	molecular_function	MF
GO:0106073	dolichyl pyrophosphate Glc2Man9GlcNAc2 alpha-1,2-glucosyltransferase activity	molecular_function	MF
GO:0120013	lipid transfer activity	molecular_function	MF
GO:0120014	phospholipid transfer activity	molecular_function	MF
GO:0120016	sphingolipid transfer activity	molecular_function	MF
GO:0140096	catalytic activity, acting on a protein	molecular_function	MF
GO:0140097	catalytic activity, acting on DNA	molecular_function	MF
GO:0140098	catalytic activity, acting on RNA	molecular_function	MF
GO:0140101	catalytic activity, acting on a tRNA	molecular_function	MF
GO:0140326	ATPase-coupled intramembrane lipid transporter activity	molecular_function	MF
GO:0140327	flippase activity	molecular_function	MF
GO:0140358	P-type transmembrane transporter activity	molecular_function	MF
GO:0140359	ABC-type transporter activity	molecular_function	MF
GO:0140566	histone reader activity	molecular_function	MF
GO:0140640	catalytic activity, acting on a nucleic acid	molecular_function	MF
GO:0140750	nucleosome array spacer activity	molecular_function	MF
GO:0140818	mRNA 5'-triphosphate monophosphatase activity	molecular_function	MF
GO:0140933	5'-(N(7)-methylguanosine 5'-triphospho)-[mRNA] hydrolase activity	molecular_function	MF
GO:0140993	histone modifying activity	molecular_function	MF
GO:0141052	histone H3 demethylase activity	molecular_function	MF
GO:0141131	DNA N6-methyladenine demethylase activity	molecular_function	MF
GO:0141152	glycerol-3-phosphate dehydrogenase (NAD+) activity	molecular_function	MF
GO:0160102	tRNA (guanine(10)-N2)-methyltransferase activity	molecular_function	MF
GO:0160104	tRNA (guanine(26)-N2)-dimethyltransferase activity	molecular_function	MF
GO:0160107	tRNA (adenine(58)-N1)-methyltransferase activity	molecular_function	MF
GO:0160215	deacylase activity	molecular_function	MF
GO:1901265	nucleoside phosphate binding	molecular_function	MF
